137,0GnZ9i0DsWh3Xq82qJ7zKB,Mr. Mister,Go On,Something Real (Inside Me/Inside You),,
138,0Gy2Mq49a3qb79jwlEa59o,Roxy Music,Flesh And Blood,My Only Love,https://p.scdn.co/mp3-preview/2e8b6a3db8c527a5d96bab869eae3de627234749?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
139,0MyY4WcN7DIfbSmp5yej5z,Daft Punk,Homework,Da Funk,https://p.scdn.co/mp3-preview/841dd11c8b2389a226d719b79e00fd8219170edc?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
140,0hCG6eZBCYQkdCOpVBXahR,Paavo Siljamäki,Ordinary World,Ordinary World - Above & Beyond Remix,https://p.scdn.co/mp3-preview/7f4e55b8967f8208658e6586024a837aaf49ada2?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
141,0lJK5ZmN9K4IaEi6QHj5W8,Duran Duran,Duran Duran,Is There Something I Should Know,https://p.scdn.co/mp3-preview/564e3661be8fff55d276ecd17b1e2c40ad591d19?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
142,1Kqpas8RFkPrhhHUciTZzt,Foreigner,Head Games,Rev On The Red Line,https://p.scdn.co/mp3-preview/79cb62ae03abc24ac5fbf048a09b180270d72735?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
143,1wrT33b6HuKlpk9ziscEUY,Rod Stewart,Body Wishes,Baby Jane - 2008 Remastered Version,,
144,23mkKrQmbtEARwmO846yj8,KISS,Kiss Remastered Version,Cold Gin,https://p.scdn.co/mp3-preview/495c1c58ad1ad4fcd44f6da80198ee29b215f2cd?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
145,26fZwf1ImE4aUJ4XaqOkUg,Scorpions,Blackout,No One Like You,https://p.scdn.co/mp3-preview/15f1ef5df6332ea2cecedbeda1877469b9128ecf?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
146,2FAL6hxj5Qxuj0kWOkEOsF,Cyndi Lauper,She's So Unusual,She Bop,,
147,2yBVeksU2EtrPJbTu4ZslK,The Doobie Brothers,Minute By Minute,What A Fool Believes,,
148,3MrRksHupTVEQ7YbA0FsZK,Europe,The Final Countdown,The Final Countdown,,
149,3tZm76otWH20xzJC7icHCk,Angie Stone,Mahogany Soul,Wish I Didn't Miss You,,
150,4SlCb8n5Jw52astU7GWPyV,Jackson Browne,The Next Voice You Hear - The Best Of Jackson Browne,Somebody's Baby,,
151,5HAv1Ckfe50DUjv8ghwTrz,Janet Jackson,The Rhythm Nation Compilation,Escapade,https://p.scdn.co/mp3-preview/0728fafe77fa33ac823b814ddaac338b075a6a2d?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
152,5vM8xMswH4MzinpWjQ3snK,Oakenfold,The Matrix Reloaded: The Album,Dread Rock,https://p.scdn.co/mp3-preview/b41517c68cae3c788d2907fad265b182a805d3c5?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
153,5wkeuyd8h0oEbfE1Zop8Bt,Phil Collins,Brother Bear,No Way Out (Theme from Brother Bear),https://p.scdn.co/mp3-preview/043b03f6992f663119c056ab54c30987acb23d83?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
154,6N1sNzq3CArC1pMSaZTxaT,Van Halen,For Unlawful Carnal Knowledge,Right Now,https://p.scdn.co/mp3-preview/687a33953d2422ed8c93132f7afe3f7381596674?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
155,6SUrq9Bt2K5e0wgqjUfvpG,Cursive,Happy Hollow,Bad Sects,https://cdns-preview-3.dzcdn.net/stream/c-38d5d0de7ca04f7a915c7e72bc833ff6-4.mp3,
156,6e1ReKYhgYejJjpesV2C7p,Keane,Perfect Symmetry,Pretend That You're Alone - Demo,,
157,6ofNhSaXSg0TjprT1tJlDX,Simple Minds,Sparkle In The Rain (Deluxe),Book Of Brilliant Things - 2002 Digital Remaster,https://p.scdn.co/mp3-preview/c77aace49f4735ff334aeb755652fbabbf5f74d1?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
158,7ynwkFhXbrQqnMIWqFfRUS,David Bowie,Station To Station,Wild Is The Wind - 2016 Remastered Version,https://p.scdn.co/mp3-preview/75ed6d114fb4015702d3865d228225a76d96713f?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
159,00Jk0pSoXt92IT9yYNaFqt,Simple Minds,Real Life,See The Lights - 2002 Digital Remaster,https://p.scdn.co/mp3-preview/00ecc9359d07fa0861ce96db0449a397188c9b71?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
160,0sajbvtKzol0PeerLCCmtM,The Cure,Japanese Whispers,Let's Go To Bed,https://p.scdn.co/mp3-preview/39eef01ad09d78d82793577409378e2eead1286d?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
161,1ff8lsrJ2kuZuofMw81EQo,Duran Duran,Rio [Collector's Edition],Save A Prayer - 2009 Remastered Version,,
162,2lsfjv69zLgrXf6FOmYxVf,Duran Duran,Duran Duran [The Wedding Album],Breath After Breath,https://p.scdn.co/mp3-preview/09affededc647f13e8e0a11f017bc3fd7bdea524?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
163,7cZGOY4qQlh54K6kjKxAPt,TOTO,Falling In Between,Bottom Of Your Soul,https://p.scdn.co/mp3-preview/d5b73bc8e12c378ced65d9431e49de6735e84bcc?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
164,01g7gtqIi6oTWmZgUOHnq8,Snoop Dogg,Too Much Pressure,Too Much Pressure,,
165,1RD3w1TGHBPBTC3nskXQwj,MED,The Burgundy - EP,Burgundy Whip - Instrumental,https://cdns-preview-9.dzcdn.net/stream/c-9563a1b17019deb295ebec3e1c7fb1d9-2.mp3,
166,1SCzXOF68uJ1HQE2eY8fKk,Guilty Simpson,Dice Game,Wrong Hand,https://cdns-preview-0.dzcdn.net/stream/c-0665f18faef2b4c83404c6132955a103-10.mp3,
167,1mD38mfRjfhO02mkjBWyJB,Anderson .Paak,Bad Neighbor,The Strip,,
168,1rxbz8vhGvydIbOWkh60gw,Oddisee,Like Really - Single,Like Really,https://p.scdn.co/mp3-preview/868e068db695b860ac50406550a22aa29fded971?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
169,25JXIE8PRud2ADT2ggbS26,InI,Center of Attention,Square One,https://p.scdn.co/mp3-preview/38a1e89b19755c4338362ecfac58267a7e5e3cb8?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
170,2GFr1qKDZcByge6O956l2B,Blu & Exile,In The Beginning: Before The Heavens,Another Day,,
171,2GzcSJ4sCf1kaon4Z8hA5e,Statik Selektah,Extended Play,21 & Over,https://p.scdn.co/mp3-preview/25784deadf2ff3d559a3511eb0c5ee7e9d822c69?cid=50e1f7473be142b2b1c10718aa7a7cc9,
172,2KBo6O5rkNdtYT3wYjkEkq,Slum Village,"Fan-Tas-Tic, Vol. 2 (Radio Edit)",Fall In Love,,
173,2LRkEc37APzNy6ARbAPPdF,Rapper Big Pooh,Words Paint Pictures,Augmentation,,
174,2nL2eLJd5nRAi3FxG7B0Hh,"MED, Blu & Madlib",Bad Neighbor,The Stroll,,
175,3edrFaXc7OHQoLU22n4ThT,J Dilla,Motor City,Motor City 17,https://p.scdn.co/mp3-preview/7842f00447c297e647ceb5b67af0947c3c0effcc?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
176,3ipzZgH1766XXRamVwk1Iw,Large Professor,The LP,I Juswanna Chill,,
177,54v6Kv41W8AKToCb14PmJD,Apollo Brown,Blasphemy,"H20 (feat. Pharoahe Monch, Rakaa Iriscience, & Indjnous)",,
178,59XfkUPhqn61BhHx21HYjL,Illa J,Spiders,Spiders,,
179,5HrgQn7A3F1st6UWiQIYgi,Large Professor,The LP,Dancin' Girl,,
180,5VezGILgwg3dfdFll5G6k3,Pete Rock,Soul Survivor,Take Your Time,https://p.scdn.co/mp3-preview/ed323b2da06d9e9f52a778677520b13e058bfbd8?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
181,6W3oaSwcG6yAP761ozmozE,Guilty Simpson,Dice Game,Potatoes (feat. Torae),https://p.scdn.co/mp3-preview/1e055d185c16628741ae1274202683ab82dc3213?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
182,6jn2A66ztgXPrpeNsdiGHE,Inspectah Deck,Tru Master EP,Tru Master,https://p.scdn.co/mp3-preview/b5ecc8c97a79ac657ebe3de1f19453397e1064d3?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
183,6mBbycgdWgHMPNyJLCEoW6,"MED, Blu & Madlib",Bad Neighbor,Drive In,,
184,0GQ2Fki9is3eCfmPdFrgcV,U-God,Wu-Tang Meets The Indie Culture,Still Grimey,,
185,42SoWrrncUjW7BXZutONZA,Debi Nova,Yancey Boys,Sounds Like Love,,
186,6CnpkIZVsLMAbglvEkeRQ3,Guilty Simpson,Dice Game,Nasty (feat. Planet Asia),,
187,6EaNEcInL9XVCBNSdrlmDI,Illa J,Yancey Boys,All Good,,
188,6JCovOd8hOqZiY4qoJOLin,Apollo Brown,The Easy Truth,Payout,https://p.scdn.co/mp3-preview/17bb60b7893575b5d63b410f67451e973a909618?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
189,02gIPDHCTuKgKEl2VlgPzt,Arch Enemy,Will To Power,Reason to Believe,https://p.scdn.co/mp3-preview/3399a53ff5d1051ceb2c7dc28feaac308c8fda87?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
190,0HAr4QR1xI8nwC7VfzYidu,Slipknot,All Hope Is Gone,Dead Memories,https://p.scdn.co/mp3-preview/221db5764e5aadc7d7094a1675eaedf964246f02?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
191,0O7lENhqOySbsL743G7PqD,Slipknot,Vol. 3: The Subliminal Verses [Special Package],Vermilion Pt. 2,https://p.scdn.co/mp3-preview/1f186b6b515553d269e621aeefc8b844639466c1?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
192,0l7kAtIRWs8jxNe1fVsDol,Savage Circus,Dreamland Manor,Waltz of the Demon,,
193,0wjhE98kxWAOoZIIueFtg6,Caliban,Gravity,Left for Dead,https://p.scdn.co/mp3-preview/fc2b541aebaef9f16da93fa942f32889b6139f3a?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
194,1Xp8idJ4Eqj083ZA86L35q,Slipknot,.5: The Gray Chapter (Special Edition),Be Prepared For Hell,https://p.scdn.co/mp3-preview/e34ec32a0565445044503ebda5b5609abb168f7d?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
195,1n6Sjbo4PSItXTrWRjz1tj,2 Times Terror,Equals One Sudden Death,D.E.A.D,,
196,2QzRhBoeC7QYRbPkcyJc0l,Jared Dines,But Does It Djent,But Does It Djent,https://p.scdn.co/mp3-preview/720feb80f4a38c053f87f72f5345edacbfc39ed3?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
197,2sAmk7SFgXBbMXBcvK1t3D,Witherscape,The Northern Sanctuary,Rapture Ballet,,
198,35HUNLeUS9NLsNXSAR5uzx,Ex Deo,The Roman,The Roman,https://p.scdn.co/mp3-preview/0a0f361a703d5e8edc9dbc067b9a70f73ee00dcb?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
199,3HWokhsCwPCE8lXeX3M1Cd,Lyriel,Leverage,Leverage,,
200,3adChPcRTYNsu4sQBeg286,Eisregen,Hexenhaus,Elektro Hexe,,
201,49iA1o85yzomQPEXXiW4PI,Vanir,Onwards Into Battle,Sons of the North,,
202,4yZWsOh2oAxYSLt5d5K4YF,Harakiri for the Sky,Aokigahara,My Bones to the Sea,https://p.scdn.co/mp3-preview/4a274f8a0c1be935a74013c64b6a8547a0982b49?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
203,50YhFX77yQc7t9NCvqjrwq,Nocturnal Rites,New World Messiah,Awakening,,
204,5GOfjX6UN5yyDkMGl8nrnn,Slipknot,Slipknot [US Digipak],Get This,https://p.scdn.co/mp3-preview/913b12ddc7b19db2b988f6a9ec9962e83515d6a0?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
205,5WSG7bcMBJdvgzJOAGttAZ,Neaera,Armamentarium,Spearheading the Spawn,,
206,61mWefnWQOLf90gepjOCb3,Slipknot,Vol. 3: The Subliminal Verses [Special Package],Duality,,
207,6M3Qat8CTPMnagoVSSOXvI,Slipknot,Vol. 3: The Subliminal Verses [Special Package],Prelude 3.0,https://p.scdn.co/mp3-preview/1a1a15bfe28523f1ec2d5a0b8c9e4c383ac5f990?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
208,6S0AArv40sFtBiPEt6cHfh,Valhalore,Voyage into Eternity,Guardians of Time,,
209,6u9DHHDicXMIFKOLfzxHwn,Alestorm,Skálstorm,Kvaðning,https://p.scdn.co/mp3-preview/9419c5057001367408244e4b477a48b2e498bbcc?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
210,6zZl4RKS9pRRlQHIk4CG7A,Slipknot,Vol. 3: The Subliminal Verses [Special Package],Danger - Keep Away,https://p.scdn.co/mp3-preview/59c6b2ee1cd7a5b9d3066b4362cc6a255507c9ca?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
211,7FQvFYg88JndjHvd5tBxwI,Dream Evil,Dragonslayer,The Chosen Ones,,
212,0Ud0WfZOV5JGgSgagaGS2v,Slipknot,.5: The Gray Chapter (Special Edition),The One That Kills The Least,https://p.scdn.co/mp3-preview/7eb09b03d30bf427ec4a30f76ad9859f5e773cf4?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
213,3Lo5k2sWTvsF6Wv3JT9IRt,Catamenia,Cavalcade,Blood Trails,,
214,4GIdoc1DCiBovBVE8Lk5O6,Serpentine Dominion,Serpentine Dominion,Intro,https://p.scdn.co/mp3-preview/5463f92201d49366ba7a741b7a296bbcd75e8404?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
215,7J0iOGtU4ckQV3Z2yib1kP,Adrenaline Mob,Omerta,Undaunted,https://p.scdn.co/mp3-preview/a41adbbf39d141ee1c7c9fd41b139486a0eb68d6?cid=d8a5ed958d274c2e8ee717e6a4b0971d,
216,7LBv83ZQoiqK0KBTrhDYFe,Mystic Prophecy,Ravenlord,Ravenlord,,
